ProductID,Weight,FatContent,ProductVisibility,ProductType,MRP,OutletID,EstablishmentYear,OutletSize,LocationType,OutletType,OutletSales
FD,12.867061281337046,lf,0.116928924,Frozen Foods,183.3292,19,39,Small,Tier 1,Grocery Store,364.8584
FD,11.1,reg,0.036083537,Frozen Foods,175.4712,49,25,Medium,Tier 1,Supermarket Type1,2988.1104
FD,10.895,lf,0.0358031,Fruits and Vegetables,130.3284,49,25,Medium,Tier 1,Supermarket Type1,2504.7396
FD,20.7,lf,0.04903471,Fruits and Vegetables,39.9506,17,17,Small,Tier 2,Supermarket Type1,872.8638
NC,13.14231395348837,lf,0.037829469,Health and Hygiene,151.0708,19,39,Small,Tier 1,Grocery Store,451.4124
FD,6.92,lf,0.038446805,Dairy,63.5852,35,20,Small,Tier 2,Supermarket Type1,751.0224
FD,13.224769381746812,reg,0.121712459,Fruits and Vegetables,101.2016,27,39,Medium,Tier 3,Supermarket Type3,2631.2416
FD,19.7,reg,0.018021361,Meat,101.199,35,20,Small,Tier 2,Supermarket Type1,1857.582
FD,11.65,lf,0.040597054,Fruits and Vegetables,187.324,45,22,Small,Tier 2,Supermarket Type1,1864.24
FD,20.7,reg,0.122208091,Frozen Foods,119.7466,17,17,Small,Tier 2,Supermarket Type1,4006.7844
FD,14.15,reg,0.024503972,Fruits and Vegetables,195.111,18,15,Medium,Tier 3,Supermarket Type2,982.055
FD,7.3,lf,0.086266286,Frozen Foods,147.2076,49,25,Medium,Tier 1,Supermarket Type1,1921.4988
FD,17.5,lf,0.026925385,Frozen Foods,264.391,45,22,Small,Tier 2,Supermarket Type1,5259.82
FD,11.65,reg,0.058719726,Baking Goods,171.1422,35,20,Small,Tier 2,Supermarket Type1,2931.5174
FD,12.85,lf,0.033287541,Fruits and Vegetables,198.4768,45,22,Small,Tier 2,Supermarket Type1,1379.5376
FD,16.2,lf,0.063385859,Canned,98.17,17,17,Small,Tier 2,Supermarket Type1,2696.49
FD,19.0,lf,0.111902259,Frozen Foods,105.4622,35,20,Small,Tier 2,Supermarket Type1,1905.5196
FD,15.7,lf,0.045295529,Frozen Foods,181.366,45,22,Small,Tier 2,Supermarket Type1,1977.426
FD,14.1,lf,0.067011609,Snack Foods,197.1084,45,22,Small,Tier 2,Supermarket Type1,2182.4924
NC,13.384736495388669,lf,0.059776237,Household,231.7642,27,39,Medium,Tier 3,Supermarket Type3,5344.3766
NC,13.14231395348837,lf,0.02426524,Health and Hygiene,114.0492,27,39,Medium,Tier 3,Supermarket Type3,3938.8728
FD,19.35,lf,0.016637301,Frozen Foods,120.9098,49,25,Medium,Tier 1,Supermarket Type1,1687.1372
FD,10.5,lf,0.052637056,Frozen Foods,88.583,49,25,Medium,Tier 1,Supermarket Type1,808.947
FD,13.224769381746812,lf,0.025527994,Fruits and Vegetables,157.5262,19,39,Small,Tier 1,Grocery Store,477.3786
FD,9.5,reg,0.0,Canned,79.596,46,27,Small,Tier 1,Supermarket Type1,1038.648
DR,12.1,lf,0.019314961,Dairy,164.6526,10,26,Small,Tier 3,Grocery Store,657.8104
FD,10.65,lf,0.0,Fruits and Vegetables,57.1272,35,20,Small,Tier 2,Supermarket Type1,279.636
FD,12.15,lf,0.021719387,Breads,163.1184,35,20,Small,Tier 2,Supermarket Type1,3467.4864
FD,7.315,lf,0.01532563,Snack Foods,153.434,49,25,Medium,Tier 1,Supermarket Type1,459.402
DR,9.3,lf,0.042283454,Hard Drinks,125.4388,35,20,Small,Tier 2,Supermarket Type1,3715.164
FD,6.035,reg,0.066051758,Baking Goods,187.724,18,15,Medium,Tier 3,Supermarket Type2,2050.664
DR,11.847459893048129,lf,0.0,Soft Drinks,87.3882,27,39,Medium,Tier 3,Supermarket Type3,1374.2112
DR,11.6,lf,0.068535039,Soft Drinks,143.0154,10,26,Small,Tier 3,Grocery Store,283.6308
DR,8.775,lf,0.110359004,Dairy,42.7428,18,15,Medium,Tier 3,Supermarket Type2,790.9704
NC,17.1,lf,0.038816115,Household,166.4842,45,22,Small,Tier 2,Supermarket Type1,1326.2736
FD,12.3,lf,0.009429612,Baking Goods,71.338,45,22,Small,Tier 2,Supermarket Type1,1098.57
NC,19.6,lf,0.041459372,Household,89.6514,18,15,Medium,Tier 3,Supermarket Type2,1239.7196
FD,20.35,reg,0.083929569,Meat,182.4292,49,25,Medium,Tier 1,Supermarket Type1,4925.5884
FD,10.395,reg,0.091688111,Baking Goods,49.0008,17,17,Small,Tier 2,Supermarket Type1,860.2136
FD,10.895,reg,0.009636821,Dairy,121.873,49,25,Medium,Tier 1,Supermarket Type1,2463.46
FD,6.325,lf,0.125688044,Frozen Foods,100.9042,18,15,Medium,Tier 3,Supermarket Type2,2083.2882
FD,11.5,reg,0.125579201,Frozen Foods,99.7358,35,20,Small,Tier 2,Supermarket Type1,1105.8938
FD,15.7,lf,0.074083388,Baking Goods,253.3724,17,17,Small,Tier 2,Supermarket Type1,6795.1548
DR,10.1,lf,0.279783532,Soft Drinks,241.8512,10,26,Small,Tier 3,Grocery Store,484.7024
DR,16.6,lf,0.135944247,Hard Drinks,172.0422,49,25,Medium,Tier 1,Supermarket Type1,2586.633
FD,9.5,reg,0.048883854,Starchy Foods,185.7898,18,15,Medium,Tier 3,Supermarket Type2,2619.2572
NC,13.384736495388669,lf,0.13027716,Household,228.001,19,39,Small,Tier 1,Grocery Store,1148.505
FD,13.1,lf,0.020913071,Dairy,120.1782,45,22,Small,Tier 2,Supermarket Type1,2026.0294
FD,11.346936274509805,lf,0.25637539,Breads,94.8436,19,39,Small,Tier 1,Grocery Store,567.2616
NC,18.75,lf,0.052146456,Health and Hygiene,104.628,45,22,Small,Tier 2,Supermarket Type1,745.696
FD,14.1,lf,0.126035694,Fruits and Vegetables,86.4198,45,22,Small,Tier 2,Supermarket Type1,1133.8574
FD,19.2,lf,0.124301968,Canned,89.7488,45,22,Small,Tier 2,Supermarket Type1,2082.6224
FD,19.25,reg,0.034753686,Canned,141.5496,49,25,Medium,Tier 1,Supermarket Type1,1976.0944
FD,9.5,lf,0.0,Fruits and Vegetables,110.4228,17,17,Small,Tier 2,Supermarket Type1,1547.3192
FD,14.3,lf,0.13030659,Baking Goods,75.7328,13,37,High,Tier 3,Supermarket Type1,617.8624
NC,18.2,lf,0.163096139,Health and Hygiene,43.0086,46,27,Small,Tier 1,Supermarket Type1,758.3462
FD,12.15,lf,0.062541552,Starchy Foods,34.3532,18,15,Medium,Tier 3,Supermarket Type2,251.6724
FD,15.5,lf,0.103442268,Snack Foods,144.847,46,27,Small,Tier 1,Supermarket Type1,2433.499
FD,20.1,reg,0.054445198,Frozen Foods,151.7366,35,20,Small,Tier 2,Supermarket Type1,4836.3712
NC,9.0,lf,0.019502965,Household,169.4474,35,20,Small,Tier 2,Supermarket Type1,4211.185
FD,8.42,reg,0.030816999,Canned,230.8352,13,37,High,Tier 3,Supermarket Type1,3435.528
NC,16.35,lf,0.013355306,Others,105.528,13,37,High,Tier 3,Supermarket Type1,2024.032
FD,12.867061281337046,lf,0.044008347,Frozen Foods,43.7454,27,39,Medium,Tier 3,Supermarket Type3,671.1264
FD,12.1,lf,0.020652362,Snack Foods,149.5734,18,15,Medium,Tier 3,Supermarket Type2,2227.101
FD,6.865,lf,0.056783389,Snack Foods,214.5218,13,37,High,Tier 3,Supermarket Type1,2778.3834
FD,13.224769381746812,reg,0.0,Fruits and Vegetables,234.7958,19,39,Small,Tier 1,Grocery Store,467.3916
FD,11.5,lf,0.072881535,Fruits and Vegetables,191.353,46,27,Small,Tier 1,Supermarket Type1,2277.036
DR,6.385,lf,0.0,Hard Drinks,108.9596,46,27,Small,Tier 1,Supermarket Type1,1186.4556
FD,8.195,lf,0.031403441,Baking Goods,93.8462,46,27,Small,Tier 1,Supermarket Type1,647.8234
FD,11.8,reg,0.170977155,Canned,117.0834,18,15,Medium,Tier 3,Supermarket Type2,1842.9344
NC,13.384736495388669,reg,0.016910914,Household,96.641,27,39,Medium,Tier 3,Supermarket Type3,1544.656
FD,13.224769381746812,reg,0.087936752,Fruits and Vegetables,115.9466,27,39,Medium,Tier 3,Supermarket Type3,4124.631
FD,9.0,reg,0.05060313,Canned,150.9024,45,22,Small,Tier 2,Supermarket Type1,4402.2696
FD,18.2,reg,0.012194556,Fruits and Vegetables,57.7904,13,37,High,Tier 3,Supermarket Type1,1464.76
DR,11.400327868852461,lf,0.006289291,Hard Drinks,153.2998,19,39,Small,Tier 1,Grocery Store,461.3994
FD,12.81734421364985,reg,0.036731658,Meat,177.237,27,39,Medium,Tier 3,Supermarket Type3,4763.799
FD,12.65,lf,0.069817659,Meat,53.5324,17,17,Small,Tier 2,Supermarket Type1,830.9184
FD,21.1,reg,0.161504957,Fruits and Vegetables,65.0168,46,27,Small,Tier 1,Supermarket Type1,639.168
FD,11.5,lf,0.0463847,Snack Foods,118.9124,17,17,Small,Tier 2,Supermarket Type1,1540.6612
DR,12.1,lf,0.016895293,Hard Drinks,178.566,18,15,Medium,Tier 3,Supermarket Type2,898.83
FD,4.785,lf,0.092781435,Breads,119.7098,45,22,Small,Tier 2,Supermarket Type1,1807.647
FD,5.175,reg,0.04937018,Snack Foods,106.7622,10,26,Small,Tier 3,Grocery Store,211.7244
NC,12.5,lf,0.00676387,Household,40.8112,35,20,Small,Tier 2,Supermarket Type1,553.9456
FD,18.2,lf,0.089901774,Fruits and Vegetables,197.511,46,27,Small,Tier 1,Supermarket Type1,392.822
FD,13.15,reg,0.166032929,Fruits and Vegetables,170.8764,18,15,Medium,Tier 3,Supermarket Type2,2233.0932
FD,9.035,reg,0.173821519,Meat,151.4708,45,22,Small,Tier 2,Supermarket Type1,2407.5328
FD,10.6,lf,0.011106465,Breads,42.7454,49,25,Medium,Tier 1,Supermarket Type1,419.454
FD,6.8,lf,0.03749705,Baking Goods,49.9034,46,27,Small,Tier 1,Supermarket Type1,194.4136
NC,8.51,lf,0.016143389,Household,194.2478,45,22,Small,Tier 2,Supermarket Type1,2324.9736
FD,8.6,reg,0.054484461,Breads,130.131,46,27,Small,Tier 1,Supermarket Type1,1557.972
NC,19.1,lf,0.067569539,Household,43.0796,18,15,Medium,Tier 3,Supermarket Type2,619.194
FD,14.7,lf,0.121012632,Fruits and Vegetables,49.4034,10,26,Small,Tier 3,Grocery Store,194.4136
FD,15.7,reg,0.030686952,Snack Foods,253.4724,45,22,Small,Tier 2,Supermarket Type1,1510.0344
NC,17.6,lf,0.018905326,Health and Hygiene,234.659,46,27,Small,Tier 1,Supermarket Type1,8508.924
FD,12.867061281337046,reg,0.0,Frozen Foods,230.0668,19,39,Small,Tier 1,Grocery Store,691.1004
NC,9.8,lf,0.09046564,Others,193.6478,46,27,Small,Tier 1,Supermarket Type1,3099.9648
FD,7.235,lf,0.099879337,Snack Foods,195.1452,13,37,High,Tier 3,Supermarket Type1,1761.7068
FD,7.235,lf,0.10016525,Snack Foods,193.9452,45,22,Small,Tier 2,Supermarket Type1,2936.178
NC,14.6,lf,0.059827007,Others,239.2538,17,17,Small,Tier 2,Supermarket Type1,3605.307
NC,13.384736495388669,lf,0.045002624,Household,196.5084,19,39,Small,Tier 1,Grocery Store,198.4084
FD,7.5,lf,0.050750977,Canned,122.2072,46,27,Small,Tier 1,Supermarket Type1,1960.1152
FD,19.6,reg,0.041571557,Frozen Foods,49.9376,46,27,Small,Tier 1,Supermarket Type1,623.1888
FD,20.2,reg,0.100095288,Fruits and Vegetables,125.2678,10,26,Small,Tier 3,Grocery Store,127.1678
FD,18.5,reg,0.045534457,Dairy,146.3102,49,25,Medium,Tier 1,Supermarket Type1,3645.255
FD,10.5,reg,0.013572808,Snack Foods,143.2154,17,17,Small,Tier 2,Supermarket Type1,1559.9694
FD,13.3,lf,0.02136022,Baking Goods,120.4124,18,15,Medium,Tier 3,Supermarket Type2,1777.686
FD,20.7,reg,0.079281476,Baking Goods,100.1042,35,20,Small,Tier 2,Supermarket Type1,892.8378
FD,5.19,reg,0.044321422,Meat,103.899,49,25,Medium,Tier 1,Supermarket Type1,2889.572
FD,14.15,reg,0.024442501,Fruits and Vegetables,196.411,49,25,Medium,Tier 1,Supermarket Type1,2749.754
NC,20.0,lf,0.05848134,Health and Hygiene,113.3544,46,27,Small,Tier 1,Supermarket Type1,2572.6512
FD,7.72,lf,0.052086085,Fruits and Vegetables,76.8986,45,22,Small,Tier 2,Supermarket Type1,467.3916
FD,13.224769381746812,lf,0.226284381,Fruits and Vegetables,163.221,19,39,Small,Tier 1,Grocery Store,326.242
FD,8.85,lf,0.053976156,Fruits and Vegetables,181.5292,45,22,Small,Tier 2,Supermarket Type1,1277.0044
FD,9.8,reg,0.056386541,Breads,84.6908,46,27,Small,Tier 1,Supermarket Type1,503.3448
FD,16.7,reg,0.119439636,Fruits and Vegetables,182.1976,35,20,Small,Tier 2,Supermarket Type1,724.3904
FD,20.2,reg,0.039215075,Breakfast,157.663,13,37,High,Tier 3,Supermarket Type1,2190.482
FD,17.6,reg,0.039189221,Snack Foods,97.341,13,37,High,Tier 3,Supermarket Type1,965.41
NC,19.0,lf,0.216478153,Household,190.1872,10,26,Small,Tier 3,Grocery Store,567.2616
FD,18.1,reg,0.178975721,Dairy,155.5288,17,17,Small,Tier 2,Supermarket Type1,1571.288
FD,12.81734421364985,lf,0.022351808,Meat,143.7812,27,39,Medium,Tier 3,Supermarket Type3,4986.842
NC,13.384736495388669,lf,0.061470858,Household,48.6034,19,39,Small,Tier 1,Grocery Store,145.8102
FD,13.5,lf,0.021617996,Fruits and Vegetables,179.6976,17,17,Small,Tier 2,Supermarket Type1,1810.976
FD,13.15,reg,0.165221717,Fruits and Vegetables,172.0764,13,37,High,Tier 3,Supermarket Type1,4466.1864
FD,20.85,lf,0.121438886,Snack Foods,196.1452,49,25,Medium,Tier 1,Supermarket Type1,1565.9616
FD,5.175,reg,0.029471408,Snack Foods,105.4622,13,37,High,Tier 3,Supermarket Type1,3281.7282
FD,12.81734421364985,reg,0.041779181,Meat,43.4112,27,39,Medium,Tier 3,Supermarket Type3,1107.8912
NC,13.14231395348837,lf,0.079046992,Health and Hygiene,39.8506,27,39,Medium,Tier 3,Supermarket Type3,1480.0734
FD,7.27,reg,0.020898691,Canned,92.2488,17,17,Small,Tier 2,Supermarket Type1,814.9392
DR,11.85,lf,0.132939639,Dairy,98.0726,45,22,Small,Tier 2,Supermarket Type1,1761.7068
FD,19.1,lf,0.096715523,Fruits and Vegetables,235.0958,35,20,Small,Tier 2,Supermarket Type1,3038.0454
FD,18.5,reg,0.045425939,Dairy,144.9102,13,37,High,Tier 3,Supermarket Type1,1895.5326
FD,11.5,lf,0.0,Fruits and Vegetables,129.3652,13,37,High,Tier 3,Supermarket Type1,2066.6432
FD,8.18,reg,0.082529704,Frozen Foods,56.9588,49,25,Medium,Tier 1,Supermarket Type1,744.3644
FD,8.6,reg,0.040205535,Canned,188.753,46,27,Small,Tier 1,Supermarket Type1,7590.12
NC,17.7,lf,0.012540003,Household,167.0474,35,20,Small,Tier 2,Supermarket Type1,5895.659
FD,15.7,reg,0.018930352,Fruits and Vegetables,59.4536,46,27,Small,Tier 1,Supermarket Type1,857.5504
FD,12.85,lf,0.108102606,Fruits and Vegetables,233.3642,13,37,High,Tier 3,Supermarket Type1,3950.1914
FD,12.867061281337046,reg,0.063079544,Frozen Foods,175.7712,19,39,Small,Tier 1,Grocery Store,351.5424
NC,20.5,lf,0.143506376,Household,34.719,49,25,Medium,Tier 1,Supermarket Type1,768.999
FD,15.0,reg,0.026950104,Baking Goods,220.9456,18,15,Medium,Tier 3,Supermarket Type2,1768.3648
FD,14.85,lf,0.09384335,Baking Goods,142.3812,18,15,Medium,Tier 3,Supermarket Type2,1139.8496
FD,13.224769381746812,lf,0.122896411,Fruits and Vegetables,111.1912,19,39,Small,Tier 1,Grocery Store,218.3824
FD,13.224769381746812,lf,0.086352403,Fruits and Vegetables,149.8734,19,39,Small,Tier 1,Grocery Store,445.4202
FD,16.75,lf,0.128861359,Breads,86.2856,35,20,Small,Tier 2,Supermarket Type1,1406.1696
NC,8.27,lf,0.018920019,Health and Hygiene,238.088,17,17,Small,Tier 2,Supermarket Type1,6231.888
FD,20.2,reg,0.0,Baking Goods,197.211,13,37,High,Tier 3,Supermarket Type1,3535.398
DR,19.6,lf,0.024363939,Dairy,46.3718,17,17,Small,Tier 2,Supermarket Type1,661.8052
FD,8.315,reg,0.035572183,Baking Goods,144.4444,46,27,Small,Tier 1,Supermarket Type1,2902.888
FD,17.75,reg,0.049634572,Fruits and Vegetables,140.2838,10,26,Small,Tier 3,Grocery Store,280.9676
FD,13.224769381746812,lf,0.021498768,Fruits and Vegetables,111.5228,27,39,Medium,Tier 3,Supermarket Type3,1768.3648
NC,10.85,reg,0.048004263,Household,117.5808,10,26,Small,Tier 3,Grocery Store,351.5424
DR,8.785,lf,0.020618957,Soft Drinks,153.0656,45,22,Small,Tier 2,Supermarket Type1,4170.5712
NC,16.6,lf,0.027573983,Household,176.6344,35,20,Small,Tier 2,Supermarket Type1,2676.516
FD,18.35,reg,0.094488071,Fruits and Vegetables,87.1882,45,22,Small,Tier 2,Supermarket Type1,515.3292
FD,12.867061281337046,lf,0.046124444,Frozen Foods,206.7954,19,39,Small,Tier 1,Grocery Store,833.5816
NC,18.75,lf,0.034501405,Household,211.7218,17,17,Small,Tier 2,Supermarket Type1,5770.4886
FD,13.224769381746812,reg,0.046382793,Fruits and Vegetables,122.8388,27,39,Medium,Tier 3,Supermarket Type3,2972.1312
FD,12.768202247191013,reg,0.094109236,Breakfast,102.9332,27,39,Medium,Tier 3,Supermarket Type3,3691.1952
NC,7.67,lf,0.184689756,Household,35.4216,13,37,High,Tier 3,Supermarket Type1,450.0808
FD,8.6,reg,0.040369315,Canned,189.753,18,15,Medium,Tier 3,Supermarket Type2,2846.295
FD,20.2,lf,0.064351908,Snack Foods,259.4646,35,20,Small,Tier 2,Supermarket Type1,2061.3168
FD,13.224769381746812,lf,0.036109413,Fruits and Vegetables,140.6154,27,39,Medium,Tier 3,Supermarket Type3,4538.0928
FD,12.305705009276437,reg,0.019672774,Canned,86.4198,27,39,Medium,Tier 3,Supermarket Type3,1918.8356
FD,16.2,reg,0.128397995,Frozen Foods,178.337,35,20,Small,Tier 2,Supermarket Type1,1411.496
FD,20.5,lf,0.119848041,Baking Goods,109.4596,18,15,Medium,Tier 3,Supermarket Type2,431.4384
FD,7.76,lf,0.05930285,Snack Foods,98.77,13,37,High,Tier 3,Supermarket Type1,1697.79
FD,6.905,reg,0.03822479,Dairy,99.8726,45,22,Small,Tier 2,Supermarket Type1,587.2356
NC,13.14231395348837,lf,0.0,Health and Hygiene,125.173,27,39,Medium,Tier 3,Supermarket Type3,3572.017
NC,13.14231395348837,lf,0.025164132,Health and Hygiene,152.6024,27,39,Medium,Tier 3,Supermarket Type3,6072.096
FD,13.224769381746812,lf,0.173529036,Fruits and Vegetables,113.2834,27,39,Medium,Tier 3,Supermarket Type3,4376.9692
FD,10.1,lf,0.040446145,Canned,118.115,10,26,Small,Tier 3,Grocery Store,116.515
FD,11.346936274509805,reg,0.063554289,Breads,263.6594,27,39,Medium,Tier 3,Supermarket Type3,3401.5722
FD,11.346936274509805,lf,0.020597493,Breads,200.0742,27,39,Medium,Tier 3,Supermarket Type3,8958.339
FD,16.1,reg,0.013623294,Fruits and Vegetables,109.3596,45,22,Small,Tier 2,Supermarket Type1,1186.4556
FD,13.224769381746812,lf,0.220225608,Fruits and Vegetables,85.6198,19,39,Small,Tier 1,Grocery Store,87.2198
FD,7.35,reg,0.014353174,Fruits and Vegetables,242.6512,13,37,High,Tier 3,Supermarket Type1,969.4048
FD,9.3,lf,0.088931701,Canned,143.3786,13,37,High,Tier 3,Supermarket Type1,3034.0506
DR,9.5,lf,0.085075063,Hard Drinks,189.0872,35,20,Small,Tier 2,Supermarket Type1,3970.8312
NC,9.0,lf,0.019546214,Household,168.1474,45,22,Small,Tier 2,Supermarket Type1,4211.185
FD,5.035,reg,0.0,Breads,228.2036,46,27,Small,Tier 1,Supermarket Type1,4781.7756
FD,8.1,reg,0.0,Canned,88.5198,13,37,High,Tier 3,Supermarket Type1,261.6594
FD,18.35,reg,0.092413792,Frozen Foods,183.6266,45,22,Small,Tier 2,Supermarket Type1,1844.266
FD,17.5,lf,0.026848529,Frozen Foods,264.891,13,37,High,Tier 3,Supermarket Type1,4996.829
FD,19.0,reg,0.097510482,Frozen Foods,48.1718,45,22,Small,Tier 2,Supermarket Type1,709.077
FD,6.55,reg,0.034658144,Breads,155.8288,49,25,Medium,Tier 1,Supermarket Type1,1099.9016
FD,11.35,reg,0.023454399,Dairy,181.9608,17,17,Small,Tier 2,Supermarket Type1,1653.8472
FD,17.7,reg,0.042716709,Frozen Foods,163.221,17,17,Small,Tier 2,Supermarket Type1,1794.331
DR,13.5,lf,0.0,Soft Drinks,189.1872,35,20,Small,Tier 2,Supermarket Type1,1890.872
FD,5.88,reg,0.030294931,Frozen Foods,104.099,49,25,Medium,Tier 1,Supermarket Type1,412.796
NC,9.3,lf,0.074753743,Household,246.4802,10,26,Small,Tier 3,Grocery Store,982.7208
FD,9.6,reg,0.02734361,Snack Foods,257.8304,46,27,Small,Tier 1,Supermarket Type1,1808.3128
FD,11.35,reg,0.00552947,Fruits and Vegetables,169.279,35,20,Small,Tier 2,Supermarket Type1,2376.906
FD,18.2,lf,0.012597384,Snack Foods,141.218,13,37,High,Tier 3,Supermarket Type1,2936.178
NC,16.75,lf,0.126765903,Health and Hygiene,35.7532,10,26,Small,Tier 3,Grocery Store,143.8128
FD,7.26,lf,0.02414202,Meat,117.415,10,26,Small,Tier 3,Grocery Store,466.06
DR,9.6,lf,0.161182103,Soft Drinks,165.3158,10,26,Small,Tier 3,Grocery Store,334.2316
FD,6.76,reg,0.02914662,Fruits and Vegetables,79.296,17,17,Small,Tier 2,Supermarket Type1,1118.544
FD,8.71,reg,0.0,Dairy,43.5744,17,17,Small,Tier 2,Supermarket Type1,498.0184
FD,13.224769381746812,reg,0.0,Fruits and Vegetables,60.2194,27,39,Medium,Tier 3,Supermarket Type3,1733.7432
DR,18.85,lf,0.091008572,Hard Drinks,129.6336,49,25,Medium,Tier 1,Supermarket Type1,3195.84
FD,13.224769381746812,lf,0.32111501,Fruits and Vegetables,100.77,19,39,Small,Tier 1,Grocery Store,199.74
NC,13.384736495388669,lf,0.029380407,Household,114.715,27,39,Medium,Tier 3,Supermarket Type3,1864.24
FD,16.7,lf,0.10203648,Canned,180.9292,35,20,Small,Tier 2,Supermarket Type1,2736.438
FD,8.77,reg,0.046771477,Fruits and Vegetables,173.9422,46,27,Small,Tier 1,Supermarket Type1,3103.9596
FD,13.0,reg,0.030150193,Canned,61.422,45,22,Small,Tier 2,Supermarket Type1,539.298
FD,12.6,reg,0.073920438,Dairy,255.6356,46,27,Small,Tier 1,Supermarket Type1,2797.6916
FD,20.75,lf,0.181958524,Snack Foods,161.0578,10,26,Small,Tier 3,Grocery Store,481.3734
FD,18.25,lf,0.060589424,Starchy Foods,162.5526,17,17,Small,Tier 2,Supermarket Type1,986.7156
FD,13.65,reg,0.031494041,Canned,98.87,49,25,Medium,Tier 1,Supermarket Type1,2197.14
FD,17.35,lf,0.055908268,Baking Goods,99.8016,35,20,Small,Tier 2,Supermarket Type1,607.2096
FD,18.1,lf,0.022526293,Fruits and Vegetables,95.0094,17,17,Small,Tier 2,Supermarket Type1,1713.7692
FD,13.5,lf,0.021539999,Fruits and Vegetables,182.4976,45,22,Small,Tier 2,Supermarket Type1,1629.8784
FD,17.1,lf,0.128390273,Fruits and Vegetables,111.9886,35,20,Small,Tier 2,Supermarket Type1,1445.4518
FD,20.7,lf,0.021427082,Baking Goods,156.5288,35,20,Small,Tier 2,Supermarket Type1,1571.288
FD,12.305705009276437,reg,0.1263349,Canned,184.0924,19,39,Small,Tier 1,Grocery Store,555.2772
NC,13.0,lf,0.099479703,Household,44.906,49,25,Medium,Tier 1,Supermarket Type1,652.484
FD,13.42606890459364,reg,0.163882129,Dairy,113.2518,27,39,Medium,Tier 3,Supermarket Type3,3415.554
NC,10.0,lf,0.149223055,Health and Hygiene,145.8102,10,26,Small,Tier 3,Grocery Store,874.8612
FD,15.1,reg,0.106097275,Fruits and Vegetables,43.2796,18,15,Medium,Tier 3,Supermarket Type2,123.8388
DR,8.895,lf,0.105274111,Dairy,39.9138,49,25,Medium,Tier 1,Supermarket Type1,690.4346
FD,8.05,reg,0.164679597,Dairy,112.1518,46,27,Small,Tier 1,Supermarket Type1,1252.3698
FD,7.22,reg,0.038477325,Baking Goods,62.951,18,15,Medium,Tier 3,Supermarket Type2,1138.518
FD,18.1,lf,0.178694026,Dairy,158.9288,18,15,Medium,Tier 3,Supermarket Type2,1571.288
FD,20.6,lf,0.083004078,Baking Goods,119.4756,46,27,Small,Tier 1,Supermarket Type1,1090.5804
FD,7.645,reg,0.067083367,Snack Foods,44.0112,17,17,Small,Tier 2,Supermarket Type1,596.5568
FD,11.8,reg,0.170141787,Canned,116.7834,13,37,High,Tier 3,Supermarket Type1,2303.668
FD,13.224769381746812,reg,0.027183141,Fruits and Vegetables,99.7042,27,39,Medium,Tier 3,Supermarket Type3,3868.9638
FD,9.895,reg,0.048761046,Frozen Foods,260.5278,45,22,Small,Tier 2,Supermarket Type1,8851.1452
FD,17.35,reg,0.062799379,Baking Goods,88.183,13,37,High,Tier 3,Supermarket Type1,539.298
NC,9.13,lf,0.051952573,Household,152.3024,45,22,Small,Tier 2,Supermarket Type1,1821.6288
FD,14.65,lf,0.172357491,Fruits and Vegetables,50.8692,17,17,Small,Tier 2,Supermarket Type1,788.3072
NC,13.14231395348837,lf,0.104784329,Health and Hygiene,266.0226,19,39,Small,Tier 1,Grocery Store,528.6452
FD,6.63,reg,0.010961483,Snack Foods,58.2588,45,22,Small,Tier 2,Supermarket Type1,343.5528
FD,12.0,lf,0.075856062,Baking Goods,124.5388,18,15,Medium,Tier 3,Supermarket Type2,1733.7432
